accession,orient,tract_start,tract_end,tract_len,hairpin_mfe,has_hairpin,hairpin_gc,gene_end_proximal,matches_reference,corroborated
NC_105837.1,-,2776,2782,7,-0.20000000298023224,False,0.13333333333333333,False,False,False
NC_105837.1,-,2896,2901,6,-0.8999999761581421,False,0.36666666666666664,False,False,False
NC_105837.1,-,3331,3336,6,0.0,False,0.06666666666666667,False,False,False
NC_105837.1,-,3343,3351,9,-0.10000000149011612,False,0.06666666666666667,False,False,False
NC_105837.1,-,3713,3721,9,0.0,False,0.16666666666666666,False,False,False
NC_105837.1,-,4332,4339,8,-3.200000047683716,True,0.6,False,False,True
NC_105837.1,-,4374,4379,6,-5.0,True,0.3333333333333333,False,False,True
NC_105837.1,-,4669,4675,7,-3.0999999046325684,True,0.2,False,False,True
NC_105837.1,-,4835,4840,6,0.0,False,0.26666666666666666,False,False,False
NC_105837.1,-,5091,5096,6,-3.5,True,0.4,False,False,True
NC_105837.1,-,5308,5314,7,0.0,False,0.23333333333333334,False,False,False
NC_105837.1,-,5997,6002,6,0.0,False,0.03333333333333333,False,False,False
NC_105837.1,-,6453,6458,6,-4.5,True,0.1,False,False,True
NC_105837.1,-,6732,6737,6,-0.800000011920929,False,0.3,False,False,False
NC_105837.1,-,6882,6888,7,-5.5,True,0.5333333333333333,False,False,True
NC_105837.1,-,7083,7088,6,-0.6000000238418579,False,0.36666666666666664,False,False,False
NC_105837.1,-,7419,7424,6,0.0,False,0.1,False,False,False
NC_105837.1,-,7553,7558,6,-10.699999809265137,True,0.5,False,False,True
NC_105837.1,-,7729,7734,6,0.0,False,0.36666666666666664,False,False,False
NC_105837.1,-,8216,8221,6,0.0,False,0.23333333333333334,False,False,False
NC_105837.1,-,8261,8266,6,-3.5999999046325684,True,0.43333333333333335,False,False,True
NC_105837.1,-,8296,8301,6,0.0,False,0.4,False,False,False
NC_105837.1,-,8534,8539,6,-3.0,True,0.4,False,False,True
NC_105837.1,-,8603,8609,7,0.0,False,0.3333333333333333,False,False,False
NC_105837.1,-,8619,8624,6,-4.199999809265137,True,0.5,False,False,True
NC_105837.1,-,9020,9025,6,-5.300000190734863,True,0.4,False,False,True
NC_105837.1,-,9258,9264,7,-0.5,False,0.43333333333333335,False,False,False
NC_105837.1,-,9848,9853,6,0.0,False,0.03333333333333333,False,False,False
NC_105837.1,-,9865,9874,10,-2.5999999046325684,False,0.16666666666666666,False,True,False
NC_105837.1,-,9902,9908,7,-3.4000000953674316,True,0.43333333333333335,False,True,True
NC_105837.1,-,10037,10042,6,0.0,False,0.3333333333333333,False,False,False
NC_105837.1,-,10138,10143,6,0.0,False,0.3,False,False,False
NC_105837.1,-,10303,10308,6,0.0,False,0.23333333333333334,False,False,False
NC_105837.1,-,10364,10369,6,-1.2999999523162842,False,0.26666666666666666,False,False,False
NC_105837.1,-,10463,10468,6,-2.5999999046325684,False,0.5333333333333333,False,False,False
NC_105837.1,-,10568,10574,7,0.0,False,0.13333333333333333,False,False,False
NC_105837.1,-,10655,10661,7,-0.30000001192092896,False,0.16666666666666666,False,False,False
NC_105837.1,-,10790,10795,6,-0.5,False,0.06666666666666667,False,False,False
NC_105837.1,-,10816,10822,7,-0.5,False,0.1,False,False,False
NC_105837.1,-,10991,10996,6,-1.0,False,0.2,False,False,False
NC_105837.1,-,11852,11857,6,0.0,False,0.5333333333333333,False,False,False
NC_105837.1,-,11904,11911,8,-4.5,True,0.3,False,False,True
NC_105837.1,-,11988,11993,6,-0.699999988079071,False,0.3,False,False,False
NC_105837.1,-,15740,15745,6,-3.5,True,0.4,False,False,True
NC_105837.1,-,15977,15982,6,-0.8999999761581421,False,0.23333333333333334,False,False,False
NC_105837.1,-,18101,18109,9,-0.5,False,0.06666666666666667,False,False,False
NC_105837.1,-,22255,22262,8,-0.20000000298023224,False,0.1,False,False,False
NC_105837.1,-,24591,24596,6,-3.0,True,0.5666666666666667,False,False,True
NC_106229.1,+,497,502,6,-4.099999904632568,True,0.5333333333333333,False,False,True
NC_106229.1,+,7256,7262,7,-9.199999809265137,True,0.5666666666666667,True,True,True
NC_106229.1,+,7889,7894,6,-13.0,True,0.36666666666666664,True,True,True
NC_106229.1,+,14893,14898,6,-11.5,True,0.5666666666666667,True,True,True
NC_106229.1,+,17750,17755,6,-16.700000762939453,True,0.6,True,True,True
NC_106229.1,+,18454,18459,6,-9.899999618530273,True,0.5,True,True,True
NC_106229.1,+,22065,22072,8,-9.800000190734863,True,0.6,True,True,True
NC_106229.1,+,28062,28067,6,-1.2999999523162842,False,0.43333333333333335,False,False,False
NC_106229.1,+,28160,28165,6,-5.599999904632568,True,0.4,False,False,True
NC_106229.1,+,30132,30137,6,-5.5,True,0.4666666666666667,False,False,True
NC_106229.1,+,30240,30245,6,-1.5,False,0.43333333333333335,False,False,False
NC_106229.1,+,31571,31576,6,-3.0,True,0.5333333333333333,False,False,True
NC_106229.1,+,32251,32256,6,-7.0,True,0.6,False,False,True
NC_106229.1,+,41815,41822,8,-12.0,True,0.4666666666666667,False,True,True
NC_106229.1,+,43014,43019,6,-10.199999809265137,True,0.5,True,True,True
NC_106229.1,+,43339,43344,6,-2.4000000953674316,False,0.6,False,False,False
NC_106229.1,+,45397,45402,6,-8.399999618530273,True,0.6,False,False,True
NC_106229.1,+,45856,45861,6,-1.2999999523162842,False,0.43333333333333335,False,False,False
NC_106229.1,+,48661,48666,6,-3.799999952316284,True,0.5,False,False,True
NC_106229.1,-,6903,6908,6,-6.699999809265137,True,0.5,False,False,True
NC_106229.1,-,7114,7119,6,-7.900000095367432,True,0.5,False,False,True
NC_106229.1,-,7328,7333,6,-4.599999904632568,True,0.5,False,False,True
NC_106229.1,-,8983,8988,6,-1.5,False,0.36666666666666664,False,False,False
NC_106229.1,-,12514,12519,6,-2.799999952316284,False,0.6666666666666666,False,False,False
NC_106229.1,-,13162,13167,6,0.0,False,0.5,False,False,False
NC_106229.1,-,13817,13822,6,-11.300000190734863,True,0.5,False,True,True
NC_106229.1,-,13852,13858,7,-2.5999999046325684,False,0.4666666666666667,False,False,False
NC_106229.1,-,14968,14973,6,-2.4000000953674316,False,0.4666666666666667,False,False,False
NC_106229.1,-,15269,15275,7,-7.5,True,0.5333333333333333,False,True,True
NC_106229.1,-,18425,18430,6,-11.399999618530273,True,0.5,False,True,True
NC_106229.1,-,19949,19954,6,0.0,False,0.4666666666666667,False,False,False
NC_106229.1,-,20135,20140,6,-4.300000190734863,True,0.5666666666666667,False,False,True
NC_106229.1,-,20608,20615,8,-4.400000095367432,True,0.4666666666666667,False,False,True
NC_106229.1,-,25457,25462,6,-7.300000190734863,True,0.5333333333333333,False,False,True
NC_106229.1,-,30783,30791,9,-10.5,True,0.5333333333333333,True,True,True
NC_106229.1,-,33180,33185,6,0.0,False,0.3,False,False,False
NC_106229.1,-,33440,33445,6,-5.099999904632568,True,0.36666666666666664,False,False,True
NC_106229.1,-,33529,33535,7,-14.399999618530273,True,0.3,True,True,True
NC_106229.1,-,34563,34568,6,-15.300000190734863,True,0.6333333333333333,True,True,True
NC_106229.1,-,37211,37216,6,-5.300000190734863,True,0.5666666666666667,False,False,True
NC_106229.1,-,38562,38567,6,-0.699999988079071,False,0.5333333333333333,False,False,False
NC_106229.1,-,39410,39415,6,0.0,False,0.43333333333333335,False,False,False
NC_106229.1,-,41718,41723,6,-1.100000023841858,False,0.3,False,False,False
NC_106229.1,-,42990,42995,6,-13.5,True,0.43333333333333335,False,True,True
NC_106229.1,-,50306,50311,6,-1.7999999523162842,False,0.5666666666666667,True,False,True
NC_106494.1,+,549,554,6,-9.0,True,0.5333333333333333,False,False,True
NC_106494.1,+,1618,1623,6,-4.900000095367432,True,0.5666666666666667,False,False,True
NC_106494.1,+,3396,3402,7,-15.899999618530273,True,0.5666666666666667,True,True,True
NC_106494.1,+,4101,4106,6,-9.199999809265137,True,0.5,True,True,True
NC_106494.1,+,7464,7471,8,-11.300000190734863,True,0.5333333333333333,True,True,True
NC_106494.1,+,14646,14651,6,-4.5,True,0.5,False,False,True
NC_106494.1,+,15258,15263,6,-0.30000001192092896,False,0.36666666666666664,False,False,False
NC_106494.1,+,17239,17244,6,-2.9000000953674316,False,0.5666666666666667,False,False,False
NC_106494.1,+,17919,17924,6,-3.0,True,0.6333333333333333,False,False,True
NC_106494.1,+,18897,18902,6,-6.599999904632568,True,0.3333333333333333,False,False,True
NC_106494.1,+,20709,20714,6,0.0,False,0.3333333333333333,False,False,False
NC_106494.1,+,27049,27054,6,-6.5,True,0.5,False,False,True
NC_106494.1,+,27482,27489,8,-12.800000190734863,True,0.4666666666666667,True,True,True
NC_106494.1,+,28641,28646,6,-5.800000190734863,True,0.5,False,False,True
NC_106494.1,+,29013,29018,6,-4.900000095367432,True,0.7,False,False,True
NC_106494.1,+,31072,31077,6,-8.399999618530273,True,0.5666666666666667,False,False,True
NC_106494.1,+,33419,33424,6,-2.200000047683716,False,0.7,False,False,False
NC_106494.1,+,33640,33645,6,-0.4000000059604645,False,0.43333333333333335,False,False,False
NC_106494.1,+,41076,41081,6,-1.2999999523162842,False,0.3,True,False,True
NC_106494.1,+,42214,42220,7,-9.199999809265137,True,0.5666666666666667,True,True,True
NC_106494.1,+,42391,42396,6,-5.900000095367432,True,0.6,False,False,True
NC_106494.1,-,628,633,6,-2.5,False,0.4666666666666667,False,False,False
NC_106494.1,-,16459,16465,7,-6.800000190734863,True,0.4666666666666667,True,True,True
NC_106494.1,-,18847,18852,6,0.0,False,0.3,False,False,False
NC_106494.1,-,18993,18998,6,-4.0,True,0.5,False,False,True
NC_106494.1,-,19199,19205,7,-14.399999618530273,True,0.3333333333333333,True,True,True
NC_106494.1,-,20230,20235,6,-15.600000381469727,True,0.6,True,True,True
NC_106494.1,-,23878,23883,6,-1.2999999523162842,False,0.5333333333333333,False,False,False
NC_106494.1,-,24232,24237,6,-2.799999952316284,False,0.4666666666666667,False,False,False
NC_106494.1,-,26436,26441,6,-8.199999809265137,True,0.4666666666666667,False,False,True
NC_106494.1,-,27384,27389,6,0.0,False,0.36666666666666664,False,False,False
NC_106494.1,-,33766,33771,6,-0.8999999761581421,False,0.43333333333333335,False,False,False
NC_106494.1,-,34069,34074,6,-4.199999809265137,True,0.2,False,False,True
NC_106494.1,-,34205,34210,6,-4.0,True,0.5333333333333333,False,False,True
NC_106494.1,-,34395,34400,6,-1.7000000476837158,False,0.5666666666666667,False,False,False
NC_106494.1,-,35924,35929,6,-1.7000000476837158,False,0.43333333333333335,False,False,False
NC_106494.1,-,38468,38473,6,-2.9000000953674316,False,0.6333333333333333,False,False,False
NC_106494.1,-,40738,40743,6,-2.9000000953674316,False,0.5,False,False,False
NC_106494.1,-,40987,40992,6,-4.0,True,0.5,False,False,True
NC_106494.1,-,41373,41378,6,0.0,False,0.3,False,False,False
NC_106494.1,-,45351,45356,6,-3.700000047683716,True,0.5,False,False,True
NC_106494.1,-,45676,45681,6,-7.5,True,0.7,False,False,True
NC_106494.1,-,46995,47000,6,-0.699999988079071,False,0.4,False,False,False
NC_106494.1,-,48038,48043,6,0.0,False,0.5333333333333333,False,False,False
NC_106494.1,-,48739,48745,7,-0.4000000059604645,False,0.43333333333333335,False,False,False
NC_106517.1,+,121,126,6,-7.699999809265137,True,0.6666666666666666,False,False,True
NC_106517.1,+,7046,7051,6,-9.0,True,0.5333333333333333,True,True,True
NC_106517.1,+,8124,8129,6,-6.800000190734863,True,0.6333333333333333,False,False,True
NC_106517.1,+,9902,9908,7,-15.899999618530273,True,0.5666666666666667,True,True,True
NC_106517.1,+,10607,10613,7,-9.899999618530273,True,0.5333333333333333,False,True,True
NC_106517.1,+,14094,14101,8,-9.800000190734863,True,0.4666666666666667,True,True,True
NC_106517.1,+,16221,16226,6,0.0,False,0.4,True,True,True
NC_106517.1,+,20166,20171,6,-6.400000095367432,True,0.4666666666666667,False,True,True
NC_106517.1,+,20241,20247,7,-2.0999999046325684,False,0.3333333333333333,False,False,False
NC_106517.1,+,23448,23453,6,-2.9000000953674316,False,0.5666666666666667,False,False,False
NC_106517.1,+,24128,24133,6,-3.9000000953674316,True,0.6,False,False,True
NC_106517.1,+,25106,25111,6,-6.599999904632568,True,0.36666666666666664,False,False,True
NC_106517.1,+,26918,26923,6,0.0,False,0.3333333333333333,False,False,False
NC_106517.1,+,33078,33083,6,-6.5,True,0.5,False,False,True
NC_106517.1,+,33511,33518,8,-12.0,True,0.5333333333333333,True,True,True
NC_106517.1,+,35036,35041,6,-2.4000000953674316,False,0.6333333333333333,False,False,False
NC_106517.1,+,37623,37628,6,-8.399999618530273,True,0.5666666666666667,False,False,True
NC_106517.1,+,48393,48398,6,-1.7000000476837158,False,0.3333333333333333,True,False,True
NC_106517.1,+,48659,48665,7,-9.199999809265137,True,0.5333333333333333,True,False,True
NC_106517.1,-,3081,3086,6,-4.400000095367432,True,0.5333333333333333,False,False,True
NC_106517.1,-,3406,3411,6,-7.199999809265137,True,0.5666666666666667,False,False,True
NC_106517.1,-,5287,5292,6,0.0,False,0.5333333333333333,False,False,False
NC_106517.1,-,5988,5994,7,-1.2999999523162842,False,0.4666666666666667,False,False,False
NC_106517.1,-,7125,7130,6,-2.5,False,0.4666666666666667,False,False,False
NC_106517.1,-,12103,12108,6,-3.0999999046325684,True,0.43333333333333335,False,False,True
NC_106517.1,-,13145,13150,6,-2.5,False,0.5666666666666667,False,False,False
NC_106517.1,-,14071,14076,6,-7.199999809265137,True,0.5333333333333333,False,True,True
NC_106517.1,-,20144,20149,6,-10.0,True,0.4666666666666667,False,True,True
NC_106517.1,-,22668,22674,7,-10.5,True,0.5333333333333333,True,True,True
NC_106517.1,-,25056,25061,6,0.0,False,0.3,False,False,False
NC_106517.1,-,25202,25207,6,-4.0,True,0.5,False,False,True
NC_106517.1,-,25408,25414,7,-14.399999618530273,True,0.3333333333333333,True,True,True
NC_106517.1,-,26439,26444,6,-15.600000381469727,True,0.6,True,True,True
NC_106517.1,-,29907,29912,6,-1.2999999523162842,False,0.5,False,False,False
NC_106517.1,-,29938,29943,6,-5.0,True,0.5333333333333333,False,False,True
NC_106517.1,-,32465,32470,6,-8.199999809265137,True,0.4666666666666667,False,False,True
NC_106517.1,-,33413,33418,6,-1.0,False,0.36666666666666664,False,False,False
NC_106517.1,-,34686,34691,6,-13.600000381469727,True,0.43333333333333335,False,True,True
NC_106517.1,-,40579,40584,6,-0.8999999761581421,False,0.43333333333333335,False,False,False
NC_106517.1,-,41033,41038,6,0.0,False,0.43333333333333335,False,False,False
NC_106517.1,-,47520,47525,6,-2.0999999046325684,False,0.4,False,False,False
NC_106517.1,-,48055,48060,6,-6.099999904632568,True,0.5,False,False,True
NC_106517.1,-,48304,48309,6,-4.0,True,0.5,False,False,True
NC_106517.1,-,48515,48520,6,-7.900000095367432,True,0.5,False,False,True
NC_106518.1,+,121,126,6,-7.699999809265137,True,0.6666666666666666,False,False,True
NC_106518.1,+,260,265,6,-1.0,False,0.5,False,False,False
NC_106518.1,+,7041,7046,6,-8.800000190734863,True,0.5666666666666667,True,True,True
NC_106518.1,+,9900,9906,7,-11.100000381469727,True,0.5333333333333333,True,True,True
NC_106518.1,+,10605,10610,6,-9.899999618530273,True,0.5333333333333333,True,True,True
NC_106518.1,+,13950,13957,8,-9.800000190734863,True,0.5,True,True,True
NC_106518.1,+,22578,22583,6,-7.800000190734863,True,0.5333333333333333,False,False,True
NC_106518.1,+,24581,24586,6,-3.9000000953674316,True,0.6333333333333333,False,False,True
NC_106518.1,+,25559,25564,6,-6.599999904632568,True,0.36666666666666664,False,False,True
NC_106518.1,+,27370,27375,6,0.0,False,0.36666666666666664,False,False,False
NC_106518.1,+,33710,33715,6,-6.5,True,0.5,False,False,True
NC_106518.1,+,34143,34149,7,-12.0,True,0.5333333333333333,True,True,True
NC_106518.1,+,35667,35672,6,-4.599999904632568,True,0.7,False,False,True
NC_106518.1,+,37726,37731,6,-5.199999809265137,True,0.5666666666666667,False,False,True
NC_106518.1,+,48901,48907,7,-9.199999809265137,True,0.5,True,False,True
NC_106518.1,-,3081,3086,6,-3.700000047683716,True,0.5,False,False,True
NC_106518.1,-,3406,3411,6,-7.5,True,0.7,False,False,True
NC_106518.1,-,3847,3852,6,-7.599999904632568,True,0.6333333333333333,False,False,True
NC_106518.1,-,5287,5292,6,0.0,False,0.5333333333333333,False,False,False
NC_106518.1,-,5982,5988,7,-0.4000000059604645,False,0.43333333333333335,False,False,False
NC_106518.1,-,7120,7125,6,-2.5,False,0.4666666666666667,False,False,False
NC_106518.1,-,11995,12000,6,-0.5,False,0.6666666666666666,False,False,False
NC_106518.1,-,20256,20261,6,-12.5,True,0.6333333333333333,False,True,True
NC_106518.1,-,21678,21683,6,-0.8999999761581421,False,0.4666666666666667,False,False,False
NC_106518.1,-,22015,22020,6,-3.0,True,0.5666666666666667,False,False,True
NC_106518.1,-,23121,23129,9,-7.0,True,0.4,True,True,True
NC_106518.1,-,25509,25514,6,0.0,False,0.3,False,False,False
NC_106518.1,-,25654,25659,6,0.0,False,0.4,False,False,False
NC_106518.1,-,25860,25866,7,-14.399999618530273,True,0.3333333333333333,True,True,True
NC_106518.1,-,26891,26896,6,-15.600000381469727,True,0.6,True,True,True
NC_106518.1,-,30539,30544,6,-1.2999999523162842,False,0.4666666666666667,False,False,False
NC_106518.1,-,30570,30575,6,-5.0,True,0.5333333333333333,False,False,True
NC_106518.1,-,30893,30898,6,-2.799999952316284,False,0.4666666666666667,False,False,False
NC_106518.1,-,33097,33102,6,-8.199999809265137,True,0.4666666666666667,False,False,True
NC_106518.1,-,34045,34050,6,0.0,False,0.3333333333333333,False,False,False
NC_106518.1,-,35317,35322,6,-13.600000381469727,True,0.43333333333333335,False,True,True
NC_106518.1,-,40679,40684,6,-0.8999999761581421,False,0.43333333333333335,False,False,False
NC_106518.1,-,43255,43261,7,-6.0,True,0.5333333333333333,False,False,True
NC_106518.1,-,43471,43476,6,-2.700000047683716,False,0.5333333333333333,False,False,False
NC_106518.1,-,47576,47581,6,-2.0999999046325684,False,0.36666666666666664,False,False,False
NC_106518.1,-,47781,47786,6,-0.699999988079071,False,0.26666666666666666,False,False,False
NC_106518.1,-,48546,48551,6,-5.599999904632568,True,0.4666666666666667,False,False,True
NC_106518.1,-,48757,48762,6,-7.900000095367432,True,0.5,False,False,True
NC_107938.1,+,6439,6445,7,-9.199999809265137,True,0.5333333333333333,True,True,True
NC_107938.1,+,6616,6621,6,-7.699999809265137,True,0.6666666666666666,False,False,True
NC_107938.1,+,14001,14006,6,-9.0,True,0.6,True,True,True
NC_107938.1,+,16956,16962,7,-15.899999618530273,True,0.5666666666666667,True,True,True
NC_107938.1,+,17661,17666,6,-9.899999618530273,True,0.5,False,True,True
NC_107938.1,+,21006,21013,8,-9.800000190734863,True,0.5,True,True,True
NC_107938.1,+,28640,28645,6,0.0,False,0.3333333333333333,False,False,False
NC_107938.1,+,30186,30191,6,-3.5999999046325684,True,0.4666666666666667,False,False,True
NC_107938.1,+,31532,31537,6,-3.0999999046325684,True,0.5333333333333333,False,False,True
NC_107938.1,+,32212,32217,6,-3.9000000953674316,True,0.6333333333333333,False,False,True
NC_107938.1,+,35002,35007,6,0.0,False,0.3333333333333333,False,False,False
NC_107938.1,+,40472,40477,6,-5.599999904632568,True,0.5666666666666667,False,False,True
NC_107938.1,+,41854,41859,6,-6.5,True,0.5,False,False,True
NC_107938.1,+,42287,42294,8,-12.800000190734863,True,0.4666666666666667,True,True,True
NC_107938.1,+,43812,43817,6,-4.900000095367432,True,0.6666666666666666,False,False,True
NC_107938.1,+,45871,45876,6,-8.399999618530273,True,0.6,False,False,True
NC_107938.1,-,1610,1615,6,-1.7000000476837158,False,0.43333333333333335,False,False,False
NC_107938.1,-,5300,5305,6,-2.0999999046325684,False,0.4,False,False,False
NC_107938.1,-,5835,5840,6,-6.099999904632568,True,0.5,False,False,True
NC_107938.1,-,6084,6089,6,-4.0,True,0.5,False,False,True
NC_107938.1,-,6295,6300,6,-7.900000095367432,True,0.5,False,False,True
NC_107938.1,-,9576,9581,6,-4.099999904632568,True,0.5333333333333333,False,False,True
NC_107938.1,-,9901,9906,6,-4.800000190734863,True,0.6,False,False,True
NC_107938.1,-,10255,10261,7,-3.0999999046325684,True,0.3,False,False,True
NC_107938.1,-,10270,10275,6,-1.5,False,0.4666666666666667,False,False,False
NC_107938.1,-,12254,12259,6,0.0,False,0.5333333333333333,False,False,False
NC_107938.1,-,12943,12949,7,-0.4000000059604645,False,0.43333333333333335,False,False,False
NC_107938.1,-,14080,14085,6,-4.599999904632568,True,0.43333333333333335,False,False,True
NC_107938.1,-,14775,14780,6,-1.100000023841858,False,0.5666666666666667,False,False,False
NC_107938.1,-,19051,19056,6,-0.5,False,0.6333333333333333,False,False,False
NC_107938.1,-,19808,19813,6,-6.300000190734863,True,0.6,False,False,True
NC_107938.1,-,26993,26998,6,-12.5,True,0.6,False,True,True
NC_107938.1,-,29453,29458,6,-3.9000000953674316,True,0.5,False,False,True
NC_107938.1,-,30750,30758,9,-6.900000095367432,True,0.3,True,True,True
NC_107938.1,-,33140,33145,6,0.0,False,0.3,False,False,False
NC_107938.1,-,33286,33291,6,-4.0,True,0.4666666666666667,False,False,True
NC_107938.1,-,33492,33498,7,-14.399999618530273,True,0.36666666666666664,True,True,True
NC_107938.1,-,34523,34528,6,-10.5,True,0.5666666666666667,True,False,True
NC_107938.1,-,38683,38688,6,-1.2999999523162842,False,0.5,False,False,False
NC_107938.1,-,40508,40513,6,-1.7000000476837158,False,0.5666666666666667,False,False,False
NC_107938.1,-,41241,41246,6,-8.199999809265137,True,0.4666666666666667,False,False,True
NC_107938.1,-,41926,41931,6,-2.799999952316284,False,0.5,False,False,False
NC_107938.1,-,42189,42194,6,0.0,False,0.36666666666666664,False,False,False
NC_107938.1,-,43462,43467,6,-13.600000381469727,True,0.43333333333333335,False,True,True
NC_107938.1,-,48824,48829,6,-2.0999999046325684,False,0.43333333333333335,False,False,False
NC_107939.1,+,2106,2111,6,-1.100000023841858,False,0.4666666666666667,False,False,False
NC_107939.1,+,2443,2448,6,-1.2999999523162842,False,0.3333333333333333,False,False,False
NC_107939.1,+,4465,4470,6,-0.8999999761581421,False,0.43333333333333335,False,False,False
NC_107939.1,+,11106,11111,6,0.0,False,0.36666666666666664,False,False,False
NC_107939.1,+,12057,12062,6,-6.5,True,0.6,False,False,True
NC_107939.1,+,13413,13418,6,-0.30000001192092896,False,0.4666666666666667,False,False,False
NC_107939.1,+,14584,14589,6,-5.0,True,0.5333333333333333,False,False,True
NC_107939.1,+,14615,14620,6,-1.2999999523162842,False,0.4666666666666667,False,False,False
NC_107939.1,+,18263,18268,6,-15.600000381469727,True,0.6,True,True,True
NC_107939.1,+,19293,19299,7,-14.399999618530273,True,0.3333333333333333,True,True,True
NC_107939.1,+,19500,19505,6,-1.0,False,0.4666666666666667,False,False,False
NC_107939.1,+,19646,19651,6,0.0,False,0.3,False,False,False
NC_107939.1,+,22030,22036,7,-11.399999618530273,True,0.4666666666666667,True,True,True
NC_107939.1,+,32672,32677,6,-3.0999999046325684,True,0.4666666666666667,False,False,True
NC_107939.1,+,33540,33546,7,-9.300000190734863,True,0.6666666666666666,False,False,True
NC_107939.1,+,37650,37655,6,-2.5,False,0.4666666666666667,False,False,False
NC_107939.1,+,38787,38793,7,-0.4000000059604645,False,0.43333333333333335,False,False,False
NC_107939.1,+,39483,39488,6,0.0,False,0.5333333333333333,False,False,False
NC_107939.1,+,41364,41369,6,-9.199999809265137,True,0.6333333333333333,False,False,True
NC_107939.1,+,41689,41694,6,-3.700000047683716,True,0.5,False,False,True
NC_107939.1,+,44970,44975,6,-4.199999809265137,True,0.4666666666666667,False,False,True
NC_107939.1,+,45182,45187,6,-4.0,True,0.5,False,False,True
NC_107939.1,+,45431,45436,6,-6.099999904632568,True,0.4666666666666667,False,False,True
NC_107939.1,+,45761,45766,6,-0.699999988079071,False,0.3,False,False,False
NC_107939.1,+,45966,45971,6,-2.0999999046325684,False,0.4,False,False,False
NC_107939.1,-,4032,4037,6,-2.9000000953674316,False,0.4666666666666667,False,False,False
NC_107939.1,-,7418,7423,6,-8.399999618530273,True,0.6,False,False,True
NC_107939.1,-,9477,9482,6,-3.700000047683716,True,0.6333333333333333,False,False,True
NC_107939.1,-,9849,9854,6,-5.900000095367432,True,0.5,False,False,True
NC_107939.1,-,11006,11013,8,-12.800000190734863,True,0.4666666666666667,True,True,True
NC_107939.1,-,11441,11446,6,-6.5,True,0.5,False,False,True
NC_107939.1,-,17784,17789,6,0.0,False,0.3333333333333333,False,False,False
NC_107939.1,-,19596,19601,6,-6.599999904632568,True,0.36666666666666664,False,False,True
NC_107939.1,-,20574,20579,6,-3.9000000953674316,True,0.6333333333333333,False,False,True
NC_107939.1,-,21254,21259,6,-2.9000000953674316,False,0.5666666666666667,False,False,False
NC_107939.1,-,24473,24478,6,-2.200000047683716,False,0.26666666666666666,False,False,False
NC_107939.1,-,24533,24540,8,-3.5999999046325684,True,0.36666666666666664,False,False,True
NC_107939.1,-,24553,24558,6,-3.0,True,0.3,False,False,True
NC_107939.1,-,30677,30684,8,-9.800000190734863,True,0.5,True,True,True
NC_107939.1,-,34168,34173,6,-9.899999618530273,True,0.5333333333333333,False,True,True
NC_107939.1,-,34872,34878,7,-16.200000762939453,True,0.6,True,True,True
NC_107939.1,-,37729,37734,6,-9.0,True,0.5333333333333333,True,True,True
NC_107939.1,-,44649,44654,6,-7.699999809265137,True,0.6666666666666666,False,False,True
NC_107939.1,-,44825,44831,7,-9.199999809265137,True,0.5333333333333333,False,True,True
NC_107940.1,+,1865,1870,6,-5.199999809265137,True,0.6,True,False,True
NC_107940.1,+,1913,1918,6,-14.399999618530273,True,0.4,True,True,True
NC_107940.1,+,3466,3472,7,-14.399999618530273,True,0.36666666666666664,True,True,True
NC_107940.1,+,3818,3823,6,0.0,False,0.3,False,False,False
NC_107940.1,+,6202,6208,7,-11.399999618530273,True,0.4666666666666667,True,True,True
NC_107940.1,+,8532,8538,7,-12.5,True,0.6,True,True,True
NC_107940.1,+,16929,16934,6,-3.0999999046325684,True,0.4666666666666667,False,False,True
NC_107940.1,+,21500,21505,6,-5.400000095367432,True,0.5666666666666667,False,False,True
NC_107940.1,+,21889,21894,6,-1.399999976158142,False,0.43333333333333335,False,False,False
NC_107940.1,+,23025,23031,7,-0.4000000059604645,False,0.43333333333333335,False,False,False
NC_107940.1,+,23715,23720,6,0.0,False,0.5333333333333333,False,False,False
NC_107940.1,+,25596,25601,6,-5.5,True,0.5666666666666667,False,False,True
NC_107940.1,+,25921,25926,6,-4.099999904632568,True,0.5333333333333333,False,False,True
NC_107940.1,+,29414,29419,6,-2.799999952316284,False,0.5,False,False,False
NC_107940.1,+,29663,29668,6,-6.099999904632568,True,0.5,False,False,True
NC_107940.1,+,34833,34838,6,-2.700000047683716,False,0.5666666666666667,False,False,False
NC_107940.1,+,36979,36984,6,-1.100000023841858,False,0.43333333333333335,False,False,False
NC_107940.1,+,37432,37437,6,-0.8999999761581421,False,0.43333333333333335,False,False,False
NC_107940.1,+,39675,39680,6,-2.299999952316284,False,0.4666666666666667,True,False,True
NC_107940.1,+,42807,42812,6,-13.600000381469727,True,0.43333333333333335,False,True,True
NC_107940.1,+,42965,42970,6,-4.199999809265137,True,0.5666666666666667,False,False,True
NC_107940.1,+,44080,44085,6,-1.0,False,0.36666666666666664,False,False,False
NC_107940.1,+,45028,45033,6,-8.199999809265137,True,0.4666666666666667,False,False,True
NC_107940.1,+,45100,45105,6,-2.5999999046325684,False,0.4666666666666667,False,False,False
NC_107940.1,+,46914,46919,6,-11.5,True,0.5333333333333333,False,True,True
NC_107940.1,+,47590,47595,6,-1.2999999523162842,False,0.5333333333333333,False,False,False
