accession,genus,family,k,tract_len,gene_end,null_rate
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,True,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117253.1,Gammanucleorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,True,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,6,True,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,True,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_117269.1,Betacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117321.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,7,True,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,7,True,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,7,True,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,7,True,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117368.1,Alpharicinrhavirus,Rhabdoviridae,5,7,True,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,True,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117394.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,True,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,8,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_117410.1,Alphacytorhabdovirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,True,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,True,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,True,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,7,True,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,5,True,0.0259259259259259
NC_131414.1,Amplylivirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,6,False,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,7,True,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,7,True,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,5,False,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,7,False,0.0259259259259259
NC_139264.1,Lyssavirus,Rhabdoviridae,5,5,False,0.0259259259259259
